# ORB-slam3's format: time[ns], wx(rad/s), wy, wz, ax(m/s2), ay, az
38837334333,-0.001054,-0.000335,0.000162,0.187778,-10.228457,1.314446
38847334333,-0.001156,-0.000344,0.000120,0.145642,-10.218734,1.574601
38857334333,-0.001206,-0.000173,-0.000006,0.143167,-10.179712,1.921972
38867334333,-0.001288,-0.000059,-0.000130,0.068018,-10.194838,2.209188
38877334333,-0.001358,0.000036,-0.000227,0.028535,-10.127597,2.428757
38887334333,-0.001480,0.000104,-0.000405,-0.016692,-10.072195,2.156504
38897334333,-0.001488,0.000150,-0.000416,-0.039173,-10.016344,1.897958
38907334333,-0.001401,0.000289,-0.000559,-0.053088,-10.071165,1.600009
38917334333,-0.001432,0.000275,-0.000618,-0.142762,-9.977342,1.359936
38927334333,-0.001309,0.000287,-0.000568,-0.107113,-9.930278,1.113949
38937334333,-0.001249,0.000316,-0.000635,-0.110592,-9.850906,0.852172
38947334333,-0.001113,0.000326,-0.000475,-0.111863,-9.738842,0.569054
38957334333,-0.000976,0.000366,-0.000477,-0.095873,-9.623691,0.348010
38967334333,-0.000800,0.000257,-0.000401,-0.053613,-9.512389,0.076908
38977334333,-0.000605,0.000204,-0.000287,0.033584,-9.327300,-0.133237
38987334333,-0.000383,0.000130,-0.000162,0.066928,-9.341145,-0.249830
38997334333,-0.000177,0.000078,-0.000030,0.057201,-9.351991,-0.298735
39007334333,-0.000014,0.000015,0.000066,0.050796,-9.379309,-0.340114
39017334333,0.000120,-0.000049,0.000157,0.125291,-9.425279,-0.374063
39027334333,0.000242,-0.000097,0.000255,0.073439,-9.533355,-0.422933
39037334333,0.000454,-0.000126,0.000375,0.069111,-9.562840,-0.447963
39047334333,0.000544,-0.000157,0.000428,0.148406,-9.701417,-0.499665
39057334333,0.000729,-0.000278,0.000530,0.081211,-9.766944,-0.541966
39067334333,0.000831,-0.000258,0.000589,0.060682,-9.905010,-0.620435
39077334333,0.000939,-0.000368,0.000625,0.076200,-10.036123,-0.645677
39087334333,0.001017,-0.000359,0.000637,0.117906,-10.070192,-0.689888
39097334333,0.001046,-0.000433,0.000673,0.123283,-9.997255,-0.686998
39107334333,0.001103,-0.000394,0.000691,0.168840,-9.889756,-0.666942
39117334333,0.001072,-0.000387,0.000679,0.177588,-9.786536,-0.661681
39127334333,0.000980,-0.000331,0.000695,0.278391,-9.753815,-0.720739
39137334333,0.000929,-0.000229,0.000637,0.246932,-9.667188,-0.705675
39147334333,0.000831,-0.000202,0.000616,0.250014,-9.637043,-0.686740
39157334333,0.000704,-0.000115,0.000530,0.251854,-9.612277,-0.682175
39167334333,0.000533,-0.000036,0.000458,0.204547,-9.673446,-0.737482
39177334333,0.000307,0.000199,0.000368,0.165030,-9.677802,-0.677215
39187334333,0.000024,0.000349,0.000327,0.100209,-9.767101,-0.741713
39197334333,-0.000146,0.000501,0.000200,-0.014949,-9.853801,-0.736184
39207334333,-0.000313,0.000615,0.000069,-0.098495,-9.935474,-0.779845
39217334333,-0.000515,0.000688,0.000042,-0.172906,-9.949812,-0.784295
39227334333,-0.000614,0.000753,-0.000052,-0.275740,-10.054376,-0.733554
39237334333,-0.000668,0.000675,-0.000106,-0.305687,-10.057540,-0.724371
39247334333,-0.000639,0.000696,-0.000106,-0.353846,-10.014126,-0.755617
39257334333,-0.000659,0.000587,-0.000153,-0.328795,-9.991483,-0.781416
39267334333,-0.000548,0.000466,-0.000218,-0.317071,-9.884325,-0.842762
39277334333,-0.000538,0.000383,-0.000172,-0.234154,-9.773670,-0.807513
39287334333,-0.000362,0.000148,-0.000130,-0.091981,-9.560297,-0.796304
39297334333,-0.000139,-0.000063,-0.000133,-0.039698,-9.545758,-0.757988
39307334333,0.000037,-0.000290,-0.000073,0.049673,-9.593421,-0.742342
39317334333,0.000140,-0.000446,-0.000074,0.075210,-9.645566,-0.756856
39327334333,0.000301,-0.000632,-0.000071,0.107153,-9.713818,-0.759484
39337334333,0.000586,-0.000839,-0.000068,0.152168,-9.794256,-0.754276
39347334333,0.000722,-0.001048,-0.000101,0.150491,-9.812082,-0.731941
39357334333,0.000944,-0.001141,-0.000058,0.184000,-9.886987,-0.722487
39367334333,0.001145,-0.001366,-0.000056,0.127663,-9.978688,-0.693442
39377334333,0.001278,-0.001483,-0.000065,0.080492,-10.045137,-0.698145
39387334333,0.001484,-0.001608,-0.000028,0.084739,-10.166008,-0.674587
39397334333,0.001656,-0.001676,-0.000110,0.066122,-10.113420,-0.726138
39407334333,0.001820,-0.001749,-0.000097,0.148202,-9.991273,-0.657100
39417334333,0.001944,-0.001811,-0.000135,0.231664,-9.828958,-0.659636
39427334333,0.001962,-0.001760,-0.000171,0.310207,-9.691635,-0.673499
39437334333,0.001946,-0.001742,-0.000150,0.402243,-9.520854,-0.587136
39447334333,0.001838,-0.001701,-0.000176,0.463673,-9.454659,-0.579759
39457334333,0.001749,-0.001543,-0.000171,0.506237,-9.394390,-0.594998
39467334333,0.001513,-0.001328,-0.000243,0.484904,-9.352909,-0.579645
39477334333,0.001302,-0.001088,-0.000213,0.415730,-9.413061,-0.552624
39487334333,0.001070,-0.000884,-0.000181,0.340385,-9.489441,-0.561449
39497334333,0.000723,-0.000567,-0.000253,0.214044,-9.612075,-0.529664
39507334333,0.000377,-0.000256,-0.000230,0.115262,-9.703400,-0.498034
39517334333,0.000024,0.000013,-0.000254,0.003959,-9.662436,-0.557828
39527334333,-0.000296,0.000280,-0.000223,-0.081403,-9.670435,-0.589149
39537334333,-0.000580,0.000486,-0.000270,-0.158721,-9.693334,-0.579090
39547334333,-0.000882,0.000715,-0.000192,-0.185553,-9.606131,-0.634605
39557334333,-0.001066,0.000894,-0.000114,-0.237602,-9.598428,-0.629499
39567334333,-0.001231,0.001052,-0.000073,-0.257862,-9.500227,-0.641095
39577334333,-0.001445,0.001177,0.000062,-0.223082,-9.378261,-0.659376
39587334333,-0.001665,0.001240,0.000046,-0.143569,-9.223750,-0.684476
39597334333,-0.001762,0.001327,0.000224,-0.010018,-8.997200,-0.652575
39607334333,-0.001938,0.001374,0.000297,0.000538,-9.089713,-0.682842
39617334333,-0.002013,0.001361,0.000359,-0.029289,-9.296412,-0.687541
39627334333,-0.002095,0.001276,0.000419,-0.085896,-9.449118,-0.703048
39637334333,-0.002064,0.001351,0.000459,-0.168382,-9.638220,-0.676420
39647334333,-0.002058,0.001176,0.000458,-0.177874,-9.768437,-0.745532
39657334333,-0.002063,0.001095,0.000455,-0.212959,-9.960519,-0.735149
39667334333,-0.001933,0.001026,0.000375,-0.208457,-10.066705,-0.696141
39677334333,-0.001890,0.000891,0.000294,-0.217729,-10.182600,-0.725389
39687334333,-0.001727,0.000724,0.000224,-0.179739,-10.256532,-0.738875
39697334333,-0.001522,0.000501,0.000042,-0.116532,-10.261357,-0.733090
39707334333,-0.001375,0.000341,-0.000068,-0.010673,-10.270677,-0.711776
39717334333,-0.001192,0.000151,-0.000290,0.029163,-10.245037,-0.731084
39727334333,-0.000955,-0.000029,-0.000345,0.168857,-10.282879,-0.759066
39737334333,-0.000781,-0.000182,-0.000428,0.230879,-10.281040,-0.757888
39747334333,-0.000527,-0.000290,-0.000465,0.304496,-10.310099,-0.806897
39757334333,-0.000390,-0.000343,-0.000549,0.376971,-10.356285,-0.813559
39767334333,-0.000220,-0.000376,-0.000505,0.356585,-10.427259,-0.803104
39777334333,-0.000036,-0.000338,-0.000453,0.375288,-10.457665,-0.833309
39787334333,0.000087,-0.000323,-0.000393,0.329558,-10.513268,-0.842059
39797334333,0.000288,-0.000320,-0.000313,0.282111,-10.598981,-0.854289
39807334333,0.000372,-0.000308,-0.000162,0.145523,-10.718080,-0.849693
39817334333,0.000561,-0.000129,-0.000129,0.056547,-10.530645,-0.801412
39827334333,0.000618,-0.000089,0.000094,0.040089,-10.299856,-0.795606
39837334333,0.000748,0.000012,0.000271,0.038208,-10.119865,-0.754867
39847334333,0.000871,0.000080,0.000316,-0.027446,-9.914232,-0.664391
39857334333,0.000829,0.000022,0.000486,-0.028981,-9.779016,-0.609726
39867334333,0.000827,0.000092,0.000542,-0.084593,-9.610192,-0.545825
39877334333,0.000769,0.000167,0.000732,-0.078004,-9.457059,-0.536443
39887334333,0.000701,0.000083,0.000767,-0.057938,-9.332740,-0.490541
39897334333,0.000634,0.000103,0.000876,-0.044736,-9.259679,-0.392164
39907334333,0.000533,0.000082,0.001037,-0.040523,-9.246030,-0.343970
39917334333,0.000373,0.000072,0.001074,-0.017537,-9.247314,-0.202299
39927334333,0.000236,0.000031,0.001185,-0.029455,-9.342434,0.048143
39937334333,0.000082,0.000042,0.001144,-0.038381,-9.405988,0.262907
39947334333,0.000082,-0.000041,0.001121,-0.052188,-9.451034,0.492479
39957334333,-0.000012,-0.000112,0.001176,-0.090925,-9.521745,0.759274
39967334333,-0.000112,-0.000204,0.001128,-0.077042,-9.579676,0.984082
39977334333,-0.000163,-0.000210,0.001027,-0.083094,-9.575461,1.250965
39987334333,-0.000229,-0.000278,0.000873,-0.124382,-9.587297,1.466219
39997334333,-0.000238,-0.000247,0.000717,-0.116818,-9.607881,1.753365
40007334333,-0.000240,-0.000299,0.000502,-0.111922,-9.544848,1.951002
40017334333,-0.000245,-0.000433,0.000317,-0.117001,-9.513620,2.129142
40027334333,-0.000291,-0.000485,0.000106,-0.052409,-9.662489,1.848183
40037334333,-0.000235,-0.000480,-0.000103,0.050344,-9.742068,1.591890
40047334333,-0.000166,-0.000515,-0.000316,0.135844,-9.822658,1.326682
40057334333,-0.000114,-0.000457,-0.000476,0.148248,-9.909820,1.070052
40067334333,-0.000061,-0.000387,-0.000553,0.220997,-9.974665,0.846117
40077334333,0.000015,-0.000274,-0.000708,0.265862,-10.067049,0.563681
40087334333,0.000083,-0.000122,-0.000801,0.268629,-10.145244,0.317861
40097334333,0.000148,0.000020,-0.000901,0.270878,-10.239105,0.064358
40107334333,0.000218,0.000234,-0.000889,0.184396,-10.288377,-0.208349
40117334333,0.000313,0.000464,-0.000926,0.094607,-10.315269,-0.474071
40127334333,0.000461,0.000697,-0.000947,0.021364,-10.193469,-0.563394
40137334333,0.000509,0.000872,-0.001014,-0.102048,-10.068326,-0.565881
40147334333,0.000596,0.001043,-0.000927,-0.174765,-9.874267,-0.592085
40157334333,0.000631,0.001126,-0.001009,-0.298947,-9.724400,-0.642235
40167334333,0.000670,0.001164,-0.000999,-0.371878,-9.549233,-0.608565
40177334333,0.000576,0.001128,-0.000979,-0.404285,-9.430754,-0.641881
40187334333,0.000594,0.001148,-0.000936,-0.422155,-9.345256,-0.716955
40197334333,0.000551,0.001130,-0.000855,-0.377160,-9.197708,-0.701013
40207334333,0.000437,0.001002,-0.000847,-0.280823,-9.120803,-0.684983
40217334333,0.000441,0.000868,-0.000824,-0.156507,-9.114258,-0.752546
40227334333,0.000214,0.000631,-0.000748,-0.027478,-9.144549,-0.775803
40237334333,0.000168,0.000417,-0.000625,0.049474,-9.275215,-0.700854
40247334333,0.000086,0.000303,-0.000587,0.111321,-9.463032,-0.707550
40257334333,0.000006,0.000114,-0.000444,0.184151,-9.679739,-0.744955
40267334333,-0.000070,-0.000012,-0.000328,0.202212,-9.803791,-0.699340
40277334333,-0.000157,-0.000173,-0.000276,0.220316,-9.920609,-0.705157
40287334333,-0.000128,-0.000217,-0.000185,0.255930,-10.073283,-0.697776
40297334333,-0.000178,-0.000303,-0.000132,0.248632,-10.159024,-0.676009
40307334333,-0.000224,-0.000370,0.000023,0.223027,-10.258619,-0.673006
40317334333,-0.000283,-0.000369,0.000075,0.136036,-10.384701,-0.613300
40327334333,-0.000206,-0.000459,0.000161,0.100122,-10.460162,-0.635202
40337334333,-0.000180,-0.000413,0.000311,0.119481,-10.402796,-0.643085
40347334333,-0.000197,-0.000415,0.000457,0.117387,-10.316545,-0.652376
40357334333,-0.000232,-0.000476,0.000449,0.109646,-10.258423,-0.685821
40367334333,-0.000214,-0.000391,0.000556,0.154519,-10.182380,-0.680667
40377334333,-0.000198,-0.000328,0.000538,0.182857,-10.136249,-0.658124
40387334333,-0.000183,-0.000309,0.000669,0.220344,-10.129193,-0.664615
40397334333,-0.000198,-0.000272,0.000692,0.227978,-10.036172,-0.642595
40407334333,-0.000230,-0.000116,0.000702,0.141084,-10.037683,-0.639493
40417334333,-0.000191,-0.000047,0.000743,0.098879,-9.955055,-0.674677
40427334333,-0.000254,0.000022,0.000821,0.116830,-9.896958,-0.635586
40437334333,-0.000119,0.000129,0.000827,0.017170,-9.861269,-0.675572
40447334333,-0.000155,0.000201,0.000789,-0.008901,-9.750466,-0.713999
40457334333,-0.000177,0.000315,0.000796,-0.083536,-9.714063,-0.650911
40467334333,-0.000152,0.000346,0.000795,-0.145721,-9.584700,-0.671916
40477334333,-0.000198,0.000322,0.000666,-0.208295,-9.512111,-0.725642
40487334333,-0.000198,0.000351,0.000653,-0.211685,-9.358867,-0.678548
40497334333,-0.000215,0.000332,0.000591,-0.249304,-9.301640,-0.705784
40507334333,-0.000210,0.000335,0.000531,-0.194518,-9.221391,-0.706957
40517334333,-0.000214,0.000282,0.000452,-0.195855,-9.164065,-0.685274
40527334333,-0.000241,0.000146,0.000326,-0.095815,-9.073179,-0.715002
40537334333,-0.000260,0.000097,0.000252,-0.077521,-9.082112,-0.738398
40547334333,-0.000260,-0.000057,0.000153,-0.014407,-9.266835,-0.712353
40557334333,-0.000216,-0.000086,0.000057,0.050237,-9.390129,-0.730863
40567334333,-0.000214,-0.000201,0.000007,0.077536,-9.561281,-0.754483
40577334333,-0.000160,-0.000282,-0.000087,0.103975,-9.679332,-0.701239
40587334333,-0.000129,-0.000355,-0.000252,0.080243,-9.845253,-0.677634
40597334333,-0.000025,-0.000381,-0.000270,0.099035,-9.967573,-0.728019
40607334333,0.000037,-0.000402,-0.000313,0.085786,-10.086726,-0.684800
40617334333,0.000147,-0.000468,-0.000377,0.116186,-10.189272,-0.661583
40627334333,0.000269,-0.000532,-0.000412,0.056866,-10.269459,-0.689433
40637334333,0.000374,-0.000521,-0.000475,0.020647,-10.385925,-0.680295
40647334333,0.000498,-0.000534,-0.000538,-0.022964,-10.286253,-0.646208
40657334333,0.000644,-0.000518,-0.000521,0.030626,-10.139140,-0.629383
40667334333,0.000701,-0.000588,-0.000509,-0.008329,-10.046303,-0.654670
40677334333,0.000881,-0.000614,-0.000460,0.007845,-9.958694,-0.656288
40687334333,0.000903,-0.000696,-0.000451,0.028006,-9.876513,-0.673982
40697334333,0.000930,-0.000708,-0.000340,0.002454,-9.775485,-0.665439
40707334333,0.000968,-0.000845,-0.000323,-0.039882,-9.741500,-0.679028
40717334333,0.000996,-0.000791,-0.000153,0.025153,-9.706337,-0.709314
40727334333,0.001023,-0.000902,-0.000089,-0.040321,-9.706511,-0.693671
40737334333,0.000964,-0.000940,0.000067,0.017326,-9.626495,-0.700006
40747334333,0.001021,-0.001000,0.000229,0.028061,-9.616069,-0.678600
40757334333,0.000917,-0.001028,0.000296,0.098183,-9.624497,-0.664482
40767334333,0.000862,-0.001019,0.000381,0.134542,-9.544968,-0.620513
40777334333,0.000736,-0.000984,0.000491,0.244321,-9.519361,-0.587931
40787334333,0.000656,-0.000899,0.000497,0.287625,-9.455444,-0.621883
40797334333,0.000548,-0.000826,0.000492,0.339576,-9.411407,-0.618981
40807334333,0.000440,-0.000644,0.000487,0.351312,-9.400028,-0.594563
40817334333,0.000211,-0.000492,0.000398,0.316189,-9.357595,-0.552612
40827334333,0.000123,-0.000263,0.000349,0.267486,-9.399539,-0.544631
40837334333,-0.000147,-0.000056,0.000191,0.229388,-9.432388,-0.552236
40847334333,-0.000350,0.000241,0.000087,0.094793,-9.513940,-0.560525
40857334333,-0.000545,0.000502,-0.000079,0.000860,-9.561693,-0.566260
40867334333,-0.000770,0.000680,-0.000261,-0.122469,-9.633938,-0.553802
40877334333,-0.000839,0.000853,-0.000338,-0.213042,-9.738228,-0.654515
40887334333,-0.001033,0.000984,-0.000490,-0.300936,-9.727194,-0.637657
40897334333,-0.001126,0.001111,-0.000579,-0.348392,-9.780362,-0.589543
40907334333,-0.001242,0.001178,-0.000724,-0.346566,-9.791454,-0.647880
40917334333,-0.001302,0.001253,-0.000776,-0.326809,-9.810103,-0.655633
40927334333,-0.001366,0.001253,-0.000912,-0.331247,-9.755794,-0.624429
40937334333,-0.001421,0.001240,-0.001011,-0.213007,-9.710015,-0.687771
40947334333,-0.001469,0.001158,-0.001110,-0.030587,-9.586350,-0.669625
40957334333,-0.001363,0.001055,-0.001156,-0.029933,-9.674186,-0.724460
40967334333,-0.001398,0.000930,-0.001254,-0.052089,-9.773012,-0.721130
40977334333,-0.001389,0.000819,-0.001285,-0.035361,-9.922329,-0.743339
40987334333,-0.001238,0.000702,-0.001249,-0.005782,-9.934770,-0.678631
40997334333,-0.001127,0.000611,-0.001195,0.020076,-10.111873,-0.731968
41007334333,-0.001114,0.000492,-0.001129,-0.041497,-10.147978,-0.750133
41017334333,-0.000937,0.000305,-0.001026,0.020305,-10.221167,-0.775218
41027334333,-0.000811,0.000134,-0.000816,0.009803,-10.271812,-0.839409
41037334333,-0.000660,0.000061,-0.000693,0.042624,-10.295950,-0.791284
41047334333,-0.000464,-0.000177,-0.000471,-0.013263,-10.312432,-0.795406
41057334333,-0.000226,-0.000412,-0.000222,0.080238,-10.288920,-0.682037
41067334333,-0.000068,-0.000479,0.000011,0.180121,-10.209012,-0.409943
41077334333,0.000061,-0.000575,0.000158,0.233198,-10.196168,-0.115844
41087334333,0.000298,-0.000667,0.000384,0.395083,-10.202824,0.181560
41097334333,0.000454,-0.000647,0.000493,0.438083,-10.140564,0.419933
41107334333,0.000501,-0.000640,0.000575,0.511641,-10.106462,0.685057
41117334333,0.000601,-0.000569,0.000741,0.512013,-10.211758,0.992279
41127334333,0.000765,-0.000488,0.000775,0.474468,-10.197597,1.283515
41137334333,0.000812,-0.000291,0.000860,0.393825,-10.267233,1.541398
41147334333,0.000881,-0.000063,0.000914,0.252076,-10.362278,1.821386
41157334333,0.000935,0.000181,0.001019,0.082875,-10.413584,2.023648
41167334333,0.000920,0.000395,0.000995,-0.000576,-10.251566,1.812653
41177334333,0.000941,0.000554,0.000986,-0.152485,-10.102571,1.643524
41187334333,0.000986,0.000749,0.000947,-0.233709,-9.877223,1.404191
41197334333,0.000989,0.000802,0.000934,-0.347745,-9.761824,1.224923
41207334333,0.000972,0.000897,0.000893,-0.399000,-9.623677,1.075773
41217334333,0.000934,0.000922,0.000880,-0.447852,-9.414262,0.901489
41227334333,0.000887,0.000909,0.000858,-0.418094,-9.288675,0.728097
41237334333,0.000938,0.000883,0.000778,-0.337008,-9.151155,0.510571
41247334333,0.000921,0.000779,0.000758,-0.298565,-8.997061,0.335750
41257334333,0.000835,0.000667,0.000702,-0.106561,-8.848134,0.189655
41267334333,0.000750,0.000451,0.000574,-0.089523,-8.971489,0.006684
41277334333,0.000754,0.000417,0.000528,0.000925,-9.085873,-0.133815
41287334333,0.000583,0.000221,0.000397,0.032674,-9.201118,-0.250483
41297334333,0.000581,0.000074,0.000352,0.095529,-9.257516,-0.445916
41307334333,0.000491,0.000022,0.000259,0.090437,-9.425418,-0.575369
41317334333,0.000310,-0.000018,0.000165,0.119899,-9.496945,-0.723370
41327334333,0.000271,-0.000112,0.000092,0.137121,-9.635865,-0.909102
41337334333,0.000133,-0.000273,-0.000005,0.091158,-9.762842,-1.040114
41347334333,0.000040,-0.000386,-0.000010,0.103527,-9.879031,-1.199907
41357334333,-0.000160,-0.000351,-0.000116,0.063085,-10.008232,-1.372796
41367334333,-0.000251,-0.000389,-0.000210,0.061292,-10.097974,-1.410683
41377334333,-0.000294,-0.000373,-0.000274,0.059076,-10.169458,-1.328690
41387334333,-0.000512,-0.000446,-0.000344,0.071753,-10.227841,-1.176460
41397334333,-0.000542,-0.000424,-0.000356,0.144637,-10.258606,-1.057711
41407334333,-0.000528,-0.000316,-0.000368,0.176006,-10.300777,-1.014770
41417334333,-0.000643,-0.000365,-0.000339,0.156400,-10.341573,-0.886703
41427334333,-0.000626,-0.000314,-0.000321,0.193479,-10.316118,-0.764710
41437334333,-0.000651,-0.000288,-0.000280,0.160577,-10.351105,-0.702228
41447334333,-0.000562,-0.000172,-0.000216,0.141553,-10.262394,-0.580368
41457334333,-0.000508,-0.000104,-0.000165,0.121356,-10.230619,-0.498900
41467334333,-0.000425,0.000030,-0.000056,0.091142,-10.129409,-0.395621
41477334333,-0.000355,0.000142,0.000032,0.017521,-10.019800,-0.404552
41487334333,-0.000248,0.000208,0.000097,-0.066973,-9.866322,-0.390005
41497334333,-0.000191,0.000291,0.000191,-0.115295,-9.796336,-0.421518
41507334333,-0.000086,0.000310,0.000240,-0.155160,-9.659059,-0.424160
41517334333,-0.000063,0.000365,0.000280,-0.158644,-9.546984,-0.406496
41527334333,0.000026,0.000358,0.000292,-0.160327,-9.466772,-0.444801
41537334333,0.000134,0.000369,0.000309,-0.224282,-9.363638,-0.453811
41547334333,0.000173,0.000326,0.000320,-0.207792,-9.310984,-0.434580
41557334333,0.000187,0.000281,0.000356,-0.158777,-9.203442,-0.413787
41567334333,0.000249,0.000175,0.000306,-0.061232,-9.129250,-0.462114
41577334333,0.000308,0.000125,0.000308,-0.024181,-9.138806,-0.495507
41587334333,0.000346,-0.000010,0.000244,0.002556,-9.253064,-0.488683
41597334333,0.000293,-0.000074,0.000174,0.037572,-9.255213,-0.490420
41607334333,0.000296,-0.000107,0.000130,0.038541,-9.393375,-0.497981
41617334333,0.000288,-0.000179,0.000124,0.043552,-9.425923,-0.513119
41627334333,0.000211,-0.000236,0.000000,0.048603,-9.485359,-0.550307
41637334333,0.000168,-0.000220,-0.000028,0.098275,-9.616763,-0.548570
41647334333,0.000067,-0.000250,-0.000175,0.055172,-9.737836,-0.574574
41657334333,-0.000077,-0.000259,-0.000257,0.015267,-9.842045,-0.618922
